,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
SEDG,0.0033138133901352276,0.04276254444634339,0.00272310212163745,0.5373831775700935,-51.13923709701421,215,1.3567618268748085,0.0024024191719736417,0.0747094405267737,-0.05814734949285697,-0.09104560529494932,0.0008689225721050611,0.5518220226187427,0.06867114592999364
SEE,0.0011841826057670333,0.02320262593276962,0.000835942241814,0.522196261682243,-62.53202566206433,437,0.7870094945056961,0.0006555150911576703,0.04590579487880718,-0.030075125877118747,-0.05015696275831194,0.0005540235271682087,0.45462739239217154,0.024948008835621413
SHW,0.0009128613319340837,0.01873431800492041,0.0009393596171738,0.5350467289719626,-33.66935656838073,89,0.9205680341285561,0.0002944769057878136,0.042372170296136547,-0.024822539633423898,-0.04156448261591116,0.0006278406125595373,0.38447753106802474,0.017935771810664986
SIVB,0.0013381970138936546,0.03089374144837274,0.0023954022608665,0.5315420560747663,-51.63041781661211,324,1.5523339318287575,0.00029542875339238334,0.03946266582451286,-0.047782270744105675,-0.0719207877840987,0.0009770142209978479,0.7132158051241557,0.02900399858217246
SJM,0.0003556280348221915,0.016310549335717427,0.00157614388622225,0.5502336448598131,-24.8705875172329,428,0.3302420530582961,0.00013379050093134822,0.014504748485478669,-0.02317022544479385,-0.037570993761042344,0.0003015706228124747,0.7480681880602723,-0.017281267523781275
SLB,0.00018436851977264443,0.0334543002115671,-0.0007874692762975,0.48364485981308414,-77.39211939358461,0,1.31177726874612,-0.0006968076708966161,0.0019525412372081285,-0.047166919896375205,-0.07265767470138293,0.0008440598491518654,6.070397506178372,-0.017341697076275035
SNA,0.0006476092302761657,0.021257574335548615,0.00098979579246435,0.5210280373831776,-44.416646348252634,226,1.0147072731140814,-3.4012498404749044e-05,0.02486462485725117,-0.031184821496351448,-0.04925458132326272,0.0006798708628340004,0.6977733569959682,-0.0015467018804471609
SNPS,0.001686675273191198,0.021939066232264996,0.00277032030542685,0.5572429906542056,-34.250560794466864,119,1.1718392105237019,0.0008995013861233341,0.07145370899323533,-0.036748771481798476,-0.049369492743352575,0.0007667168381959948,0.2853676903871635,0.07015224764458078
SO,0.000649794252318505,0.017967978339425268,0.000957775211039,0.5362149532710281,-38.98376785706395,27,0.750484976902392,0.00014566179869436244,0.0295384724560984,-0.020483542607838003,-0.04276712505968135,0.0005338366230405245,0.4968468779988644,-0.0014750013542869952
SPG,0.00027127532349406836,0.03437813085010609,0.0,0.49883177570093457,-76.90854758005783,14,1.3056467023812508,-0.0006057827068405462,0.004428039008583259,-0.04171002810142192,-0.0797690526235285,0.0008406715181463705,4.3566656396333014,-0.013696359734159938
SPGI,0.0011336365642173754,0.01978168922851095,0.00133992222369955,0.5490654205607477,-38.27934156335006,156,1.0710478391430132,0.0004141684979482367,0.05128929756450979,-0.025162158987060975,-0.04620760356822652,0.0007110099901806849,0.3451857862431749,0.03649683125329292
SRE,0.0005447184282997348,0.018734070891074303,0.0008895280573625001,0.5408878504672897,-45.00093088743209,47,0.8236343290949455,-8.551534450916012e-06,0.02272174647609149,-0.025883372260212326,-0.04382089055898929,0.0005742658759536334,0.6443061110439916,-0.008565560328098987
STE,0.0010941325805316022,0.01778373749784827,0.0015646209385322498,0.5478971962616822,-36.051269569141716,146,0.873154655112304,0.0005075977234423066,0.05483014813966765,-0.026001025365400672,-0.04205968960453412,0.00060163549338545,0.2890520993705479,0.032860369576234394
STT,0.0006187878012842159,0.025881559919290646,0.00123861101222005,0.5233644859813084,-47.889532032508576,292,1.2763212180802361,-0.000238571062765409,0.01930873501423378,-0.03734670587261915,-0.05917007049414243,0.0008244634809448351,1.0825280370195278,-0.002809060264584426
STX,0.0012063552839900803,0.024497020617766208,0.00181394915114005,0.5338785046728972,-35.58437476339124,218,1.0269673075107073,0.0005164979724366102,0.04438530227442854,-0.03836834089738132,-0.05673844992815002,0.0006866469178021955,0.49745214126504145,0.02719213144069306
STZ,0.0002658022111235097,0.020325335851112118,0.0003983106629208,0.514018691588785,-50.438657089076266,530,0.8615606766248373,-0.0003129444809764256,0.007220278825939345,-0.0275071992470715,-0.04737356500861242,0.0005952275639303118,1.5542356691251915,-0.024858907477959283
SWK,0.000651999908104605,0.0264981427040161,0.00184167028700885,0.5408878504672897,-58.25073941405468,182,1.4134264866444861,-0.0002974583550980586,0.02011281677399265,-0.03630144146973033,-0.06330268491083318,0.0009002408243164153,1.0769197327091502,-0.0010831975550366613
SWKS,0.0009306936204147756,0.02752060276373178,0.0017411087449355502,0.5408878504672897,-47.031749564935765,138,1.4284408301195934,-2.885041138901744e-05,0.02949230466844243,-0.04392016313622504,-0.06363770678342116,0.0009085391710752701,0.813783999230148,0.013261579311065839
SYF,0.0007477884128984224,0.03031545009787078,0.0012171505959266,0.5292056074766355,-66.10169290331905,277,1.4877943265329665,-0.00025162586907553127,0.020739945863279898,-0.04245604232092605,-0.07243980749087094,0.000941343528815267,1.2289927187750256,0.003338913286618199
SYK,0.0007653965259107528,0.020624997148963146,0.0011855416470799999,0.5350467289719626,-43.80275585517877,163,1.0855887559637818,3.616071171805757e-05,0.031338133149542126,-0.0282222247815017,-0.04719986717107107,0.0007190466765779593,0.5557779438423261,0.006824582168692696
SYY,0.0005106411316683538,0.026842041979222613,0.00038104736374385,0.5058411214953271,-63.589745151555434,340,1.1407383235051654,-0.00025564097612998154,0.01458881231628548,-0.033726345415234574,-0.06499121693274978,0.000749527545476292,1.410961971003717,-0.007505009967115059
T,-0.00027182572901976,0.01666652201244387,0.0005275135084322001,0.5163551401869159,-44.057533487852155,79,0.7288903879730166,-0.0007614521852728365,-0.02345260443513877,-0.0259914148687889,-0.042749035201329666,0.0005219014100658126,-1.0218788228508116,-0.06934932925837176
TAP,0.00013022286034443509,0.022000602000267145,0.00024168989146364998,0.5046728971962616,-50.98333399383688,47,0.768764433737068,-0.0003861886764174109,0.000507951614082212,-0.03330802553878585,-0.05131791368133638,0.000543939580364576,3.7169087447006226,-0.0279635120219742
TDG,0.0012174969714971507,0.02880370731142292,0.00059300735668295,0.5198598130841121,-62.641922997534614,340,1.2798395461481302,0.00035777469789755306,0.03813569345685965,-0.03662776608485933,-0.06586032435332692,0.0008264080419152966,0.6814419865553315,0.02408251085891053
TDY,0.0010337324433656778,0.02154392612219582,0.00174940780782735,0.5537383177570093,-48.946862426484316,189,1.0356258336077713,0.00033805883416412137,0.042456737881945136,-0.029972443533520677,-0.05075985156672445,0.0006914324385339646,0.44899505257613737,0.02302205252639414
TECH,0.0012681958616877144,0.021525532573794703,0.0012726403641648999,0.5268691588785047,-34.33602974738944,97,0.8644654803812435,0.0006874978902283201,0.05338535707307305,-0.03214323876853537,-0.0449127365516487,0.0005968330333187701,0.36536040416412713,0.03357136205264601
TEL,0.000874032630234649,0.02106426192874108,0.0010415169318068,0.5245327102803738,-47.11567163640209,154,1.1429799480835041,0.00010624472853828463,0.035841987425958295,-0.031237715658092323,-0.049788462900416636,0.0007507664793054711,0.5076505330052623,0.01493718933559981
TER,0.0020023481831403372,0.029505786008066033,0.0017415431147761,0.5315420560747663,-41.8842652570623,182,1.4049991286900123,0.0010585509321816406,0.06382817809286212,-0.04204604666838298,-0.06448414788508487,0.0008955830689717904,0.43478522630785077,0.059279490519705116
TFX,0.0006665582665041805,0.0212001412588131,0.0007543332111281001,0.5233644859813084,-42.97970612795168,111,0.9540989429420834,2.5649712823496828e-05,0.0258258018553983,-0.033407929882722426,-0.048258431463914786,0.0006463729652351976,0.6742786219587162,-0.00031813429131126187
TGT,0.0013879722697544947,0.02079050570418613,0.0008882316003704001,0.5292056074766355,-30.21689254232761,150,0.7363726580652932,0.0008933196566876377,0.06103385212276871,-0.02497996160987035,-0.04287926331418214,0.0005260368204400365,0.31142201962885885,0.03905091995938386
TJX,0.0004248326466150634,0.021955220975053858,0.00052791976061035,0.5093457943925234,-42.553528117966444,189,1.077330263205645,-0.0002988555892175946,0.013927667952642605,-0.03175042376116498,-0.04952204123515324,0.0007144822521177004,1.1346390911906754,-0.015671267024737152
TMO,0.0012970744058785398,0.018075688904973814,0.0023960174055872,0.5677570093457944,-24.92280187723712,176,0.795273006847023,0.0007628559410431228,0.0651718887741406,-0.028104492620013525,-0.042179978567731695,0.0005585907259250571,0.2518980622149359,0.04344476447744293
TMUS,0.0008905001971366648,0.019063608093398715,0.00053031968090215,0.5151869158878505,-31.98581068480789,134,0.8106083130151905,0.00034598035950422605,0.040467291097752996,-0.0240557636211283,-0.04135282051580534,0.0005670664670353923,0.4081090096411544,0.014191135245676376
TPR,0.0005402101157879015,0.035898740564047425,0.0012319861300915,0.5186915887850467,-75.41250238473981,582,1.5896781138440221,-0.0005276438089003432,0.011731957448169546,-0.0502727029109901,-0.0863788853269997,0.000997654149230623,2.385589489017944,-0.004520046634142473
TRMB,0.0010376438157144146,0.024172458826412897,0.00134396467800075,0.5327102803738317,-53.782789505373565,157,1.1694003344626003,0.0002521082246959175,0.038001769007588865,-0.032967068097905894,-0.05616696911512989,0.0007653688845348544,0.5631101509647919,0.020676634391931688
TROW,0.0007007132421732646,0.021301268208659824,0.0017759517078922,0.5502336448598131,-39.93835277323207,118,1.2036321153494831,-0.00010781728175069533,0.02730661937251112,-0.031454409929041874,-0.04890916848947161,0.0007842886054299739,0.6475459574446931,0.002229148556005558
TRV,0.0006388621235988818,0.019718927761504395,0.0012867227022426001,0.544392523364486,-47.23890623566363,414,0.9397216761446133,7.611387209802882e-06,0.026361195235273027,-0.02673201488455665,-0.04657521360487125,0.0006384267273242441,0.6086385429660637,-0.0022646407600105858
TSCO,0.001336823033416907,0.01941505934727663,0.0012485574110248998,0.5338785046728972,-40.37355060415162,219,0.7190320877440739,0.0008538188137654125,0.06272323934668304,-0.027260557398008048,-0.04505322035571576,0.0005164527806343429,0.28197040298954673,0.039178975594818054
TSLA,0.004080965766903446,0.042084016071189015,0.0026090144139029,0.5408878504672897,-60.62653645917142,252,1.3594577541260287,0.0031677605805522507,0.09414306232451472,-0.055601514018678674,-0.09131369381339545,0.000870412596574287,0.43398168713969465,0.09041810231345244
TSN,0.0006207051948452707,0.021380856331908733,0.0002400452093155,0.5058411214953271,-52.72843918472082,506,0.6605071406258096,0.00017701465381094464,0.023462931886829026,-0.029006366055229327,-0.04739382169096342,0.0004841063576264916,0.7364865338362084,-0.002577970955452703
TT,0.0011277453035386039,0.019619615552393346,0.0013930908390358998,0.5490654205607477,-39.51790670445832,109,0.9485257302663529,0.0004905805121812939,0.051412714066557556,-0.02924865638147167,-0.04517733149729779,0.0006432926806113155,0.34132646193772276,0.03197867587712333
TTWO,0.0005734383873749443,0.02398218411907605,0.00111813509526235,0.5362149532710281,-34.349550190654774,189,0.7279931222273661,8.441466241673626e-05,0.018947013586051616,-0.03703225571480355,-0.06037358352698369,0.0005214054961216168,1.002976375115263,-0.0044752445526067336
TWTR,0.0008458471595108412,0.03224424105349198,0.0009279528091461001,0.5186915887850467,-58.23779554814013,269,1.2787608388402303,-1.3150500833847018e-05,0.022540444951316702,-0.04388089607042845,-0.07423390755206119,0.0008258118461970418,1.2291713336449077,0.00647150289370377
TXN,0.0009095816512136473,0.021214819796980425,0.0013619087937962,0.5362149532710281,-30.353817504655446,122,1.1727832065203891,0.00012177364216777169,0.03726329234616207,-0.031254926565858404,-0.04984395543933067,0.0007672385796982102,0.4948083313002519,0.017841282337059183
TXT,0.0007462972411772556,0.02776491226615254,0.0004908353434096,0.5128504672897196,-62.13286790470454,602,1.3798104184632554,-0.0001805796893472397,0.022591449816835897,-0.03743894619119877,-0.0658456376766263,0.000881661404516965,1.0329535078155956,0.0036622400441509045
TYL,0.0010185472059848774,0.019082295696772958,0.0014017096756112,0.5467289719626168,-29.090451945786988,90,0.7918328970977282,0.00048663960815149756,0.04713791260919274,-0.030594582069390423,-0.04445815431535411,0.0005566893957979361,0.3575033213183112,0.022114607306144805
UA,0.00044516792688853235,0.03276334557416658,0.00097446400586025,0.514018691588785,-71.75071734766063,122,1.2466329247273917,-0.0003922480567137611,0.009953815830641373,-0.04531533707056918,-0.0777412527567452,0.0008080549211347469,2.4113076175881907,-0.00816258868213633
UAA,0.0005257858004488957,0.03436035261028879,0.001388233382769,0.5151869158878505,-71.97382779352898,113,1.3243456864969385,-0.0003638331272156418,0.011837427456419173,-0.04548079372588083,-0.08055658995318823,0.0008510063459387116,2.245465416706575,-0.005017691924624511
UAL,1.7576066437345404e-05,0.04104870377675029,5.74109525909e-05,0.5,-79.40020609622547,5,1.513073777356122,-0.000998819490261586,-0.0024719794603537872,-0.05215930875180062,-0.09480475424465502,0.0009553153451089171,95.86878200295915,-0.018330486246902002
UDR,0.0006592733543930655,0.020157514977761488,0.0016526045263315,0.5502336448598131,-41.88101275455561,345,0.8759040203350511,7.089163257188247e-05,0.026800215003756338,-0.028554401800255473,-0.04772340569718412,0.000603155052733677,0.6163231190387581,-0.0007822517383659927
UHS,0.0005294556127600871,0.02631846133665684,0.0010128419304972,0.5210280373831776,-56.43302788910337,418,1.1624302345672766,-0.0002513978677960018,0.015593920497960274,-0.03441877016420122,-0.06198831537834942,0.0007615165478695085,1.3082520808840068,-0.006908358209625882
ULTA,0.0008912075174375301,0.03017578614792001,0.0013467623172209,0.5257009345794392,-64.92262367035843,521,1.2310447589948756,6.426276308044935e-05,0.025588725165429874,-0.03549724153145735,-0.0662439686657709,0.0007994394259053098,1.0217351759589806,0.008856014416412091
UNH,0.0009680767355034654,0.02053222406044416,0.00100505163126105,0.530373831775701,-36.176344643625654,259,1.0121038151715183,0.0002882038594723517,0.04135105451588764,-0.02658841668715185,-0.04472514635905848,0.0006784319456535522,0.4354739757784138,0.02024633051468524
UNP,0.0008796003159746916,0.019070779694379585,0.0009582944622409,0.5315420560747663,-39.077942503246696,138,0.9959426406865308,0.0002105835833672513,0.039880524504785596,-0.027168978540668826,-0.042803325764613355,0.0006694997515733297,0.4134771572342467,0.016283135284604962
UPS,0.0009652738180855324,0.020170003040866528,0.00041563939432440005,0.508177570093458,-30.6757875677083,180,0.8516934018280822,0.00039315539118339434,0.04195468871885497,-0.02806522412496615,-0.042848682614104176,0.0005897739743035569,0.4214648890772215,0.01805302742213475
URI,0.001776150419603412,0.031059908465785945,0.0015990331150769,0.5210280373831776,-59.02132061210536,154,1.5300462143950404,0.0007483537601619215,0.05335182498625761,-0.0420963408080944,-0.06824806310741129,0.0009646959196325572,0.5431510210258029,0.047208765672274784
USB,0.0003868450532028168,0.023468698110536694,0.00036115180639245,0.5105140186915887,-52.32366486539356,347,1.154508097565887,-0.0003886867933600888,0.011410834674078716,-0.033579304511967924,-0.05585491959676004,0.0007571380254241095,1.4237736438489326,-0.016855302692082724
V,0.0007209307145689325,0.019533170000530353,0.00128081234872405,0.5373831775700935,-36.36491160904075,133,1.1262690874509298,-3.563179630396379e-05,0.030813385410815113,-0.028088496864271104,-0.045688423342269406,0.0007415304766525475,0.5292391107205866,0.004346371089882824
VFC,2.939982258363925e-05,0.024927315412055687,0.0010246398847445,0.5257009345794392,-54.11553413333754,99,1.1842966561248987,-0.0007661422568000017,-0.003596367879255185,-0.04172995354354335,-0.06203427641219823,0.000773602001273534,21.13519739394266,-0.034624835156675283
VLO,0.0005174774649385508,0.03289364293471424,-0.00019707845573779998,0.4941588785046729,-67.83037629091189,237,1.3402467900556938,-0.0003828229055251401,0.01211267011932113,-0.0459327434640078,-0.07223107220013276,0.0008597948002189656,2.090896355544603,-0.005666386472657803
VMC,0.001076559902774373,0.02346925150250218,0.0004688628312401,0.5093457943925234,-49.47236309357499,260,0.9025865034124627,0.000470254430209876,0.040798586338583,-0.02993165237113835,-0.05040058341985453,0.0006179023173963467,0.5116350373706418,0.02056220483789474
VNO,-4.5900341856355165e-05,0.027802616000119816,0.00031723799201305,0.5105140186915887,-58.93673201032019,7,1.1065625578033231,-0.0007892251445146645,-0.005932821605825271,-0.03769427543983333,-0.06294998450016895,0.0007306387838721996,-16.84051632707163,-0.03126010569700776
VRSK,0.0008373991296252831,0.017185587812410096,0.00182123811030265,0.5689252336448598,-29.365818355302398,185,0.8946415338921784,0.0002364306286211787,0.04179964738005216,-0.024281137292163024,-0.04075455739398645,0.0006135111755407499,0.35269254290987656,0.014223473689554952
VRSN,0.0007039706257606636,0.019148056739714266,0.00110032411750665,0.5385514018691588,-31.609662160431395,453,0.9645405327537747,5.604801523205797e-05,0.03054738215287809,-0.02764991636695273,-0.041926604576247646,0.0006521439756769659,0.5208286588820968,0.002411559133339869
VRTX,0.0006534445821172165,0.021538939640785102,0.00048731052973275,0.5128504672897196,-41.600134957970056,195,0.8240898773166243,9.986860838725607e-05,0.02481073683208105,-0.0296704281751454,-0.04881031228662221,0.0005745176550017908,0.7099698024065393,-0.001003366253262173
VTR,0.0005961356498510401,0.031558023823671975,0.0009352442385474999,0.5268691588785047,-77.44251155640751,113,1.2053199495609779,-0.000213528663593749,0.015117804380563041,-0.03573682699510285,-0.07292351103701955,0.0007852214623065774,1.6706078019395443,-0.00283795107203645
VTRS,-0.0008819250639085042,0.02800448541048719,-0.0008771400344663,0.4742990654205608,-73.59353965898705,2,0.879450371187139,-0.001472689019367267,-0.03574329855678321,-0.038247993011055754,-0.06838419242773233,0.0006051151017460082,-0.8892492516660716,-0.061893445860615376
VZ,-6.569234494037949e-05,0.01211509632182686,0.0,0.4976635514018692,-19.816335262662477,142,0.44083170611767264,-0.00036181761923660764,-0.015248740833794808,-0.019264806179277,-0.028182834280638114,0.00036269292832983853,-2.2342871002755658,-0.05643136990992236
WAB,0.0003369583220560814,0.025368203143728747,0.00050616956298995,0.5116822429906542,-56.923889368615654,738,1.1105024612610777,-0.0004090130801456301,0.00858991477535262,-0.04177706675511957,-0.05838322936460622,0.0007328163472896786,1.909867448337961,-0.016820372425856926
WAT,0.0009163230413046561,0.01940887224153928,0.0013052875264092001,0.5408878504672897,-35.864110399013704,439,0.8832763248232021,0.0003229890312100741,0.04107788501748656,-0.029403963620907803,-0.0441146592753684,0.0006072296857108676,0.41110427732128646,0.01643344402692467
WBA,-0.0003281597954077021,0.02203535284879903,-0.00019164920053115002,0.4848130841121495,-60.882250551125004,5,0.8067801401304107,-0.0008701080876412347,-0.02029499675017434,-0.033728640954109046,-0.05315046850364941,0.0005649506565037219,-1.4796351715414289,-0.052614272047787736
WDC,0.000459876779829371,0.03441338147019161,0.00042297345992765,0.5046728971962616,-58.84674974133952,276,1.5087531330510424,-0.0005536164176194828,0.00990397183365934,-0.04999440902054665,-0.08180859276783053,0.0009529273482761108,2.5752133531341443,-0.007609436882175495
WEC,0.0005066912921483984,0.017346015335620076,0.00136583421791465,0.5432242990654206,-32.30519617714297,172,0.5825896535377787,0.00011534121781874479,0.022347707274578063,-0.022459731884100723,-0.03940521360366712,0.0004410417822418229,0.5938216280524605,-0.010093949067955544
WELL,0.0008285098191296692,0.02837136399239462,0.00180773998698255,0.5420560747663551,-64.0709479238119,35,1.1135471902433187,8.049314388495392e-05,0.025006277465977046,-0.0334053350932127,-0.06676117736330306,0.0007344991525967011,0.9715446651368734,0.006647726016166514
WFC,0.0003327419831838351,0.02590068436024925,0.00061088779411005,0.5093457943925234,-61.182519748378105,530,1.248033647851409,-0.0005056149252964932,0.008250529644852966,-0.038248368148834,-0.06075005968847898,0.0008088290932599226,2.016113037225687,-0.01767641789491476
WHR,0.0010275106379809072,0.02686646887828119,0.0015213234170433,0.5514018691588785,-60.39713877010162,189,1.2728901802261636,0.0001724565469581723,0.033814008943605096,-0.03782978067977835,-0.0607122722939871,0.0008225671648053345,0.7024814374730239,0.017599142623901297
WM,0.0007713517308808985,0.014781746031070738,0.00113872583397315,0.5630841121495327,-30.383455952487104,277,0.7081412817629494,0.00029566332554972557,0.044129029849529135,-0.021477259505336826,-0.0355100954564029,0.0005104334908355838,0.2832689770171959,0.008594991797167202
WMB,0.0005540622761658344,0.02539112391709201,0.00076444155894135,0.5151869158878505,-68.48381642325259,639,1.0442997569391155,-0.00014743797365633377,0.017132548308560126,-0.029163745845402628,-0.05539177328131234,0.0006962264692341783,1.1636041678104727,-0.005714489150344307
WMT,0.0005608593218452852,0.014007933432760284,0.0001883644479292,0.5128504672897196,-18.700263660779516,141,0.4972381292081242,0.000226843470991321,0.031540105820634705,-0.019094677065431175,-0.02917886999703934,0.0003938684545196637,0.34985992282530315,-0.00789314513539897
WRB,0.0009998314474422676,0.019614574149838377,0.0013575283036383,0.544392523364486,-45.445396604190016,286,0.9931254189561591,0.0003327071616486164,0.04490456033693222,-0.027200872569821326,-0.04591430707147516,0.0006679426882988705,0.3847963774931405,0.02411489677283395
WRK,0.0005651019465055699,0.028534267957224538,0.0006160796074491999,0.5105140186915887,-53.289613476024854,563,1.2884301230821695,-0.0003003909804196671,0.015632233079419695,-0.04113236294386395,-0.0635902113399636,0.0008311560075106932,1.4408098448244608,-0.004794793887275042
WST,0.0016950599681246445,0.019240008943071,0.00199543072004235,0.5654205607476636,-26.207363946316164,110,0.7595232152416329,0.0011848561481032584,0.08191328568194885,-0.027957562463262597,-0.04232657840092715,0.0005388320086830966,0.2183863409499335,0.06285799417218747
WY,0.0007866681612832844,0.02762272429769611,0.00169808555309155,0.5338785046728972,-56.964854327920335,247,1.4722262658790857,-0.0002022883968758576,0.024169250470756378,-0.0332609433260522,-0.06447415176589101,0.0009327391455544892,0.9699323490883779,0.005981184080785802
WYNN,0.0004283130385733658,0.038087483048450395,-0.0012244293211399,0.4848130841121495,-71.73641773852941,180,1.569093344117032,-0.000625713226948951,0.008119870224355225,-0.0514607143587582,-0.08290039666831857,0.000986277057889337,3.3869068515819025,-0.007633800559236955
XEL,0.0005325953312681772,0.01630019017164622,0.00081735444551875,0.5350467289719626,-29.73581024894805,119,0.6580320716258924,9.056739860872822e-05,0.02537072929001247,-0.022050983124853124,-0.036956888619836495,0.0004827384003230333,0.49887068855668637,-0.009797244162438216
XOM,0.00024379960200948745,0.022868074543415166,-0.00064488858313245,0.49065420560747663,-62.281120413864656,722,0.9749825768463336,-0.0004111373705266842,0.005455290200538138,-0.0328710788169748,-0.05098515893835717,0.0006579152371973226,2.1449946144819476,-0.0235398003690275
XRAY,0.0005916112072238737,0.021945974646593584,0.0011916655138704498,0.5362149532710281,-47.48106892160438,282,0.8698666677509624,7.285030104162431e-06,0.02153304174392661,-0.03121281692670355,-0.049412506991690745,0.0005998182404826919,0.8140917503049848,-0.004399559145933242
XYL,0.0005102731815086771,0.02066363316143036,0.0007004994503213499,0.514018691588785,-40.32456460549001,165,1.0951525937212963,-0.0002253870664077408,0.018933048191704202,-0.02804745841054425,-0.049433745697175284,0.0007243325581876923,0.8367787116848577,-0.011837932981884368
YUM,0.0005294994442190418,0.018019736321681152,0.00056393674021775,0.5268691588785047,-52.58786939700113,414,0.8160274367782185,-1.8660647706593208e-05,0.02277790406275654,-0.0227578898453573,-0.0392848175151933,0.0005700615875472757,0.6132412425509356,-0.010140319485949675
ZBH,0.0002356668840695582,0.02163331318422347,8.783306034476634e-05,0.5011682242990654,-49.73191714515269,229,0.9230286723997719,-0.0003843704567216787,0.005390726054249798,-0.029852907686951903,-0.04967064852354341,0.0006292005940769783,1.9858549120060696,-0.025319826442662206
ZBRA,0.001449568093510594,0.025418557067911463,0.00126446319320545,0.5268691588785047,-38.15149232971148,130,1.262252860781044,0.0006016595391966499,0.05234445334202829,-0.034491984356422,-0.05839464902618715,0.0008166879756495342,0.44572107119847404,0.042349755789905505
ZION,0.00077234122898797,0.02654482040786674,0.0007494096386931499,0.5093457943925234,-54.080853252651416,285,1.0600450437102809,6.0264205083359885e-05,0.024610963641959426,-0.0386890034249135,-0.05676384157257873,0.0007049288044152912,0.9123266556793822,0.004603393924054365
ZTS,0.0010488879976724285,0.017797818421191887,0.0016726436876337999,0.5455607476635514,-36.07009652178773,119,0.926368305934713,0.0004266072839956685,0.05224462665141291,-0.026393503441433975,-0.041377743696661924,0.0006310463915416751,0.3019982507728564,0.03140602254031382
